"At","Sentimen","Review","Bintang"
"2019-06-24 21:09:08","1","ok","4"
"2019-06-23 21:34:29","1","gooooddehhh","5"
"2019-06-23 21:08:47","1","👍","5"
"2019-06-19 18:42:53","-1","masa iyaaa baruuu download, paketan internet buat ig bisa, disini muteerrr terus tulisannya error..duuh..","1"
"2019-06-10 20:33:30","-1","jelek","1"
"2019-06-09 21:00:45","1","bagus.. tapi aplikasinya sering error.. padahal ga ada masalah sama memory dan ram.. 😣 cuma apl ini yg error terus","4"
"2019-06-09 12:10:53","1","good","5"
"2019-06-07 18:05:15","1","percuma jg si kalo gaada uangnya😭","5"
"2019-06-04 19:49:22","1","goooood","5"
"2019-06-03 21:53:18","-1","aplikasi nya down mulu","1"
"2019-06-03 16:24:28","0","mahal mahal banget","3"
"2019-06-02 02:15:32","1","Sangat baik","5"
"2019-05-31 18:40:19","1","sukaa bangeet","4"
"2019-05-31 15:47:39","1","oke","5"
"2019-05-31 11:55:49","0","aplikasinya suka eror","3"
"2019-05-30 10:02:09","1","best","5"
"2019-05-30 05:10:25","-1","gak bisa log in benci banget sama aplikasi ini 🙄","1"
"2019-05-28 23:40:42","-1","waw","1"
"2019-05-28 14:32:34","1","bagus tapi eror","5"
"2019-05-28 12:30:38","1","good","5"
"2019-05-28 08:39:56","-1","kok keluar terus sih pake xiaomi","1"
"2019-05-27 16:50:45","1","semoga semakin bagus","4"
"2019-05-27 16:42:18","1","🙏🙏","5"
"2019-05-26 21:39:37","-1","susah Download nya!! pas udah 95% ulang lagi","1"
"2019-05-26 12:15:25","1","good","5"
"2019-05-26 11:48:45","1","suka bgt","5"
"2019-05-26 09:21:43","1","iy","5"
"2019-05-26 07:23:25","0","Oke aja","3"
"2019-05-25 15:30:54","1","good","5"
"2019-05-25 14:10:48","0","minta update mulu dah kapan w belanjanya😒","3"
"2019-05-25 07:56:03","1","Good","5"
"2019-05-25 04:23:23","-1","susah ih","1"
"2019-05-24 23:10:45","-1","lemot nih apk","2"
"2019-05-24 22:24:50","1","masih suka eror","4"
"2019-05-24 18:47:43","1","oke","5"
"2019-05-24 17:44:41","1","sipp","5"
"2019-05-24 16:53:16","1","Walaupun aplukasinya agak berat, karna aku suka belanja di SOCO jadi yaa gpp deh.. Cuma akan lebih bagus lagi kalau aplikasinya gak terlalu berat dan gampamg dioperasikan.. Soalnya kadang bisa gak mau kebuka kalau gak di area WiFi..","4"
"2019-05-24 15:43:16","1","Cool","5"
"2019-05-24 14:28:09","-1","tay","1"
"2019-05-24 12:24:40","1","overall suka dengan soco app ini,. tapi kadang lemot loading nya","4"
"2019-05-24 12:16:15","1","keren brmanfaat bgt..","5"
"2019-05-24 12:04:28","1","best","5"
"2019-05-24 11:57:32","1","aplikasi yang bagus","5"
"2019-05-24 09:15:37","1","Nice","5"
"2019-05-24 07:23:56","1","mempermudah belanja di sociolla, ngga pakai repot buka browser 😍","5"
"2019-05-24 03:20:45","0","sometimes server error","3"
"2019-05-24 03:11:25","0","agak lemot","3"
"2019-05-24 00:38:38","1","😍","5"
"2019-05-24 00:33:56","-1","applikasi Terlalu lemoott","2"
"2019-05-23 23:46:10","1","luvvvv","5"
"2019-05-23 23:12:44","1","nice","5"
"2019-05-23 20:03:59","1","baik","5"
"2019-05-23 13:07:14","1","wowowwowo ini yang kutunggu2 soco buat app uhuyyy dari dlu suka maju mundur mau belanaj di soco bcs harus pake web jd rada males and now ada app dong. time to shopping xoxo soco","5"
"2019-05-22 19:21:57","1","soco ok.sangat informatif dan cocok buat netizen cari kosmetik","5"
"2019-05-20 17:06:41","1","❤️❤️❤️❤️❤️","5"
"2019-05-19 15:26:04","1","good","5"
"2019-05-16 22:43:23","1","top","5"
"2019-05-16 07:53:49","0","baru pertama kali nyoba belanja disini, klo mau ngecek tracking orderannya gimana ya?","3"
"2019-05-15 22:20:04","-1","berat bgt aplikasi di hape jelek q","1"
"2019-05-14 22:37:11","-1","terlalu banyak bug","2"
"2019-05-14 14:08:08","1","good","5"
"2019-05-14 12:52:18","1","mantep","5"
"2019-05-11 18:04:49","1","Good","5"
"2019-05-11 14:58:08","-1","Lemooooooot.....","1"
"2019-05-11 01:22:19","1","karena BRAND AMBASADOR NYA JEFRI NICHOL makanya download aplikasi keren iniii 😉","5"
"2019-05-10 23:52:42","0","bagus sih cuma kok lemot banget.. entah mungkin terlalu berat buat hp saya krn sering keluar"" sendiri.. dan drpd digabung mending app untuk belanja disendirikan aja.. mau belanja aja harus berkali"" coba, terpaksa dicoba sih krn ada promo waktu itu.. semoga kedepan makin mudah digunakan..","3"
"2019-05-08 23:01:04","-1","jelek keluar terus appnya","1"
"2019-05-08 15:49:13","-1","aplikasi jelek, sebaiknya diperbaiki lagi","1"
"2019-05-08 14:02:43","1","it's a woow!!","5"
"2019-05-08 09:23:27","0","loading lama tolong ditingkatkan lagi ya","3"
"2019-05-08 07:31:21","1","good","5"
"2019-05-07 23:36:59","1","ok","5"
"2019-05-07 21:44:32","-1","apps payah","1"
"2019-05-07 19:47:29","-1","suka bermasalah 😑😑","2"
"2019-05-07 18:44:34","1","sangat membantu😊","5"
"2019-05-07 16:38:53","1","likee","5"
"2019-05-07 15:25:06","1","dah lumayan bagus","5"
"2019-05-07 15:07:02","1","aku suka belanja disini 🤩","5"
"2019-05-07 14:40:37","-1","masih belum stabil","2"
"2019-05-07 12:15:50","1","mantappu!","5"
"2019-05-07 10:28:01","-1","di hpku error terus apknya :(","1"
"2019-05-07 04:59:19","-1","saya kecewa sama apps nya. mending saya blanja lewat website aja. disini lemot, gambar gak keluar pdahal sinyal saya 4G. saran kedepan tlong di perbaiki. nanti kalau udh bagus, saya ulas lagi. for now, ku hapus dlu app nya. thanks","1"
"2019-05-06 22:04:04","1","bagus","5"
"2019-05-06 04:17:11","-1","error mulu, tolong di perbaiki","1"
"2019-05-05 11:39:46","-1","lemot","2"
"2019-05-05 06:23:45","-1","bug -_-","2"
"2019-05-03 15:13:16","1","Cool yah! Akhirnya ada apps nya!! Walau masih banyak yang harus di perbaikin, kayak sering force start sendiri. Ditunggu update nya.! Jadi makin suka belanja di sociolla.","5"
"2019-05-03 14:56:32","1","yey akhirnya launch. makin gampang belanjanyaaaa 😍","5"
"2019-05-03 11:58:28","-1","sering hank","1"
"2019-05-03 07:44:34","-1","saya ngerasa percuma download aplikasi ini. tidak bekerja sama sekali. bahkan lebih lancar saya buka melalui website daripada buka aplikasi. mohon untuk diperbaiki agar bisa saya gunakan, mengingat konsep dari aplikasinya sendiri udah cukup bagus. keep the good work, sociolla.","1"
"2019-05-02 20:09:42","-1","keluar terus -_-","1"
"2019-05-01 17:47:09","-1","aplikasinya gabisa dipake.","1"
"2019-05-01 02:21:42","-1","Tolong diperbaiki lagi","1"
"2019-04-30 11:38:46","-1","bad","1"
"2019-04-29 16:07:34","1","gooood app","5"
"2019-04-29 13:26:05","1","semoga sukses selalu","5"
"2019-04-29 12:44:45","1","alhamdulillah,,,blanja jadi mudah gk ribet,,,gk perlu kluar rumah,,,dgn adax aplikasi ini sangat membantu sekali,,happy shopping,,,😂😂😂","5"
"2019-04-29 11:32:33","1","ok","5"
"2019-04-29 10:53:26","-1","lemot banget","2"
"2019-04-29 10:33:10","1","nice","5"
"2019-04-29 09:39:31","1","😍😍","5"
"2019-04-29 08:26:10","1","yeee akhir nya dpt juga aplikasi blanja skincare terbaik jd gak perlu ribet dan repot.... thks u SOCO by Socioalla","5"
"2019-04-29 08:15:56","1","Recomended , keren bgd","5"
"2019-04-29 07:02:08","1","keren top dah","5"
"2019-04-29 06:51:16","1","sangat bagus","5"
"2019-04-29 06:04:23","1","keren , belanja terus ,,,","5"
"2019-04-29 02:03:04","1","apps terbaik","5"
"2019-04-29 00:06:54","1","aplikasi mantab..","5"
"2019-04-28 23:09:48","1","is the best!","5"
"2019-04-28 23:01:32","1","aplikasinya keren,sangat memudahkan untuk pencinta beauty👍","5"
"2019-04-28 21:28:27","1","lemot dikit, but its okay.","4"
"2019-04-28 20:52:02","-1","parah abis...error trs aplikasinya...mengecewakan","1"
"2019-04-28 20:40:35","1","recoment bgt and terpercaya gak kecewa belanja di sociolla happy shopping","5"
"2019-04-28 19:39:12","-1","aplikasi lemottttt","2"
"2019-04-28 17:04:59","-1","Lemot parah","1"
"2019-04-28 16:28:26","-1","selalu eror sehingga tidak dapat berbelanja di aplikasi","1"
"2019-04-28 15:03:22","1","seneng dech sociolla ada aplikasinya 😘😘","5"
"2019-04-28 14:36:40","1","mantull nh","5"
"2019-04-28 14:30:15","1","awesome apps to effortless shopping.","5"
"2019-04-28 14:14:41","1","akhirnya lebih mudah belanja di sociolla 😘😘😘 good","5"
"2019-04-28 14:01:09","1","akhirnya ada aplikasinya. semakin mudah dan gampang untuk berbelanja di sociolla 😊👍👍","5"
"2019-04-28 12:59:41","1","Dengan adanya aplikasi ini membantu dan mempermudah untuk belanja di Sociolla","5"
"2019-04-28 12:20:16","1","nice app","5"
"2019-04-28 12:18:52","1","Fantastic","5"
"2019-04-28 11:55:54","1","kangge ningmas ningmas","5"
"2019-04-28 11:41:59","1","Widiihhh udah ada appsnya, makin mudah aja belanja di sociolla. Sukses terus buat sociollaa...","5"
"2019-04-28 11:22:25","1","saya suka aplikasi nya","5"
"2019-04-28 11:17:09","1","TOP","5"
"2019-04-28 10:53:46","-1","Lemot nya kebangetan","1"
"2019-04-28 10:49:57","1","good","5"
"2019-04-28 10:45:34","1","mantab kali","5"
"2019-04-28 10:29:24","1","ok banget","5"
"2019-04-28 10:17:47","1","the best❤","5"
"2019-04-28 10:16:47","1","recommended untuk yang suka belanja online","5"
"2019-04-28 10:03:18","1","muantapppp 👍","5"
"2019-04-28 09:58:07","1","jadi lebih praktis","5"
"2019-04-28 09:52:52","1","Aplikasi Mantab","5"
"2019-04-28 09:51:16","1","Masih berat tp lumayan bisa dipakai kok hg penting sabar. Kalau ga sabar beli di toko aja kak ga usah via app. Wkwkw.","5"
"2019-04-28 09:44:26","1","rekomendasi buat istri yang suka dandan 😍😍","5"
"2019-04-28 09:11:52","1","Bangga banget belanja disini","5"
"2019-04-27 23:19:57","1","👍👍👍👍","5"
"2019-04-27 22:55:57","1","dimanapun kapanpun,sekarang jadi lebih mudah berbelanja disociolla,thanks sociolla🤩🥰","5"
"2019-04-27 22:54:52","1","aplikasinya bagus banget, keren parah...","5"
"2019-04-27 22:51:16","1","the best online beauty destination eveeerrr!!","5"
"2019-04-27 22:47:36","0","bagus, tapi lemot, tolong diperbaiki lagi","3"
"2019-04-27 22:27:07","1","the best I've just seen, going forward sociolla...","5"
"2019-04-27 22:25:50","1","yeeh akhir nya yg di tunggu*, tambah gampang belanja di sociilla ❤❤❤","5"
"2019-04-27 22:14:03","1","Sociolla is the BEST","5"
"2019-04-27 22:11:06","1","Trusted SOCO No.1","5"
"2019-04-27 22:08:57","1","good aplication, i love Sociolla...","5"
"2019-04-27 22:07:30","1","Aplikasi sangat membantu untuk kebutuhan kosmetik masa kini, terimakasih sociolla😍😍","5"
"2019-04-27 22:02:41","1","good","5"
"2019-04-27 22:01:37","1","👍","5"
"2019-04-27 21:49:12","1","Thank You SOCO untuk aplikasi nya, sekrang lebih mudah berbelanja di Sociolla dan Akses nya pun cepet gak lemot. 👍👍","5"
"2019-04-27 21:25:51","1","aplikasi yang sangat bagus dan mempermudah untuk belanja 👍👍👌","5"
"2019-04-27 21:00:36","1","👌","5"
"2019-04-27 01:40:04","1","Tapi kyknya akan lebih baik khusus buat oeshopnya aja deh...jadinya lemot kalo plus beautyjournal dkk","4"
"2019-04-27 01:07:39","-1","aplikasi selalu keluar sendiri.","1"
"2019-04-27 00:25:28","1","lemot banget tolong diperbaiki kak","5"
"2019-04-26 21:52:58","-1","useless!!!","2"
"2019-04-26 21:30:41","1","bagus","5"
"2019-04-26 18:40:26","1","great","5"
"2019-04-26 16:45:20","-1","tolong perbaiki lagi app nya berat bgt loading trs","2"
"2019-04-26 15:06:09","1","so good, sangat suka sekali 😍","5"
"2019-04-26 14:14:30","-1","app nya jelek kyk monyet, mana lemot kyk siput :(","1"
"2019-04-26 12:29:47","-1","parah sih app nya masih banyak error, gimana mau belanja ini mah. di web baik baik aja, di app error semua asli kesel bgt sih","1"
"2019-04-26 11:43:01","1","nice","5"
"2019-04-26 11:10:52","-1","lemot:(","2"
"2019-04-26 11:09:21","1","bGus sekali","5"
"2019-04-26 10:34:12","1","mantab","5"
"2019-04-26 09:54:58","1","bagussssss banget girlssss","5"
"2019-04-26 09:23:19","1","okay banget","5"
"2019-04-26 08:03:23","-1","aplikasi lemot total... mohon diperbaiki lagi...","1"
"2019-04-26 05:57:24","-1","baru install langsung uninstall lagi karna sangat sangat lemot, error terus!","2"
"2019-04-25 23:56:50","0","kok aplikasinya lemot bgt ya min..tolong diperbaiki donk min biar semangat belanjanya","3"
"2019-04-25 23:45:36","1","good","5"
"2019-04-25 23:30:58","1","bagus","5"
"2019-04-25 22:10:56","-1","lamban","2"
"2019-04-25 20:45:29","-1","error mulu kesel jadi gabisa beli beli","1"
"2019-04-25 20:10:59","0","SUPER LEMOTTTTTTTTTTTTTTTT","3"
"2019-04-25 19:29:59","-1","lemot banget","2"
"2019-04-25 18:47:07","-1","Lambat sekali, tidak layak pakai","1"
"2019-04-25 18:15:03","0","Loading terus","3"
"2019-04-25 17:11:22","0","lemot min..tolong perbaikin kadang error juga","3"
"2019-04-25 16:19:50","1","bags","5"
"2019-04-25 14:54:06","-1","eror bngt aplikasinya. susah mau buka2 juga.","1"
"2019-04-25 14:52:29","-1","lemot parah","2"
"2019-04-25 13:56:53","1","good","5"
"2019-04-25 11:04:39","1","good","5"
"2019-04-25 08:18:41","0","lemooott , padahal good application","3"
"2019-04-25 06:57:02","1","Menurutku aplikasinya dah bagus. Good job social bella.","5"
"2019-04-24 22:52:52","-1","ga bsa2 mau belanja","1"
"2019-04-24 21:55:46","-1","lemot,bug mulu. gak bisa belanja parah. mending gak usah pake aplikasi kalo gk bisa di pake buat belanja.","1"
"2019-04-24 20:47:19","1","lebih mudah pakai app!","5"
"2019-04-24 19:50:11","1","Praktis dan nyaman","5"
"2019-04-24 19:46:29","-1","ini kenapa makin eror?? tolong diperbaiki lagi","2"
"2019-04-24 15:44:43","1","❤️","5"
"2019-04-24 14:20:42","1","suka banget","5"
"2019-04-24 13:16:25","0","crasshhh","3"
"2019-04-24 12:45:20","1","bagus","5"
"2019-04-24 09:14:19","-1","lemot","1"
"2019-04-24 07:19:42","0","aplikasinya sering terhenti","3"
"2019-04-24 06:25:01","1","toko online yang paling aku suka 😍😍😍😍😍","5"
"2019-04-23 23:36:52","1","Aku tidak pernah menyangka ternyata soco se-addict ini. Huhu","5"
"2019-04-23 15:29:13","0","lemot parah , blm siap launching kaya na . masih butuh bnyak perbaikan ..","3"
"2019-04-23 15:20:04","-1","Parah, lemot bgt. Ga ngerti lagi, mau add produk bwt dibeli aja loadingnya lama bgt. Kan jadi males beli -_-","1"
"2019-04-23 10:58:51","-1","napa lemot bgt masuk keluar mulu tolong diperbaiki","1"
"2019-04-23 10:48:31","-1","tolong diperbaiki lagi app nya, masih berat dan suka error.","1"
"2019-04-22 23:42:51","-1","parah banget dong mau order via aplikasi kaga bisa loading terus muter terus gila sih ini kenapa coba berjam-jam aku coba engga bisa juga gimana mau belanjaa?","1"
"2019-04-22 21:12:00","-1","loading lama, mau order ke luar mulu","1"
"2019-04-22 20:32:49","0","kadang lemot, gatau trlalu berat apa gimana","3"
"2019-04-22 15:59:38","1","setelah penantian yg lama, akhirnya ada apl nya juga!!!! ❤️","5"
"2019-04-22 13:05:40","-1","lemottttt","1"
"2019-04-22 12:16:08","1","tingkatkan selalu ya performa aplikasi nya","5"
"2019-04-21 16:45:22","1","mantulll👌 skrg ga usah ngbrowser lagi kalau mau belanja make up, terdabestt sociolla👌👌","5"
"2019-04-21 15:37:41","1","gut","5"
"2019-04-21 15:28:23","1","i think so good","5"
"2019-04-20 20:35:06","1","hum","4"
"2019-04-20 18:05:09","-1","lemotnya juara, parah banget","1"
"2019-04-20 12:18:00","-1","App sangat lemot, walaupun koneksi lancar, tetap error, padahal di web tidak. Mohon diperbaiki app nya.","2"
"2019-04-20 10:15:41","-1","aplikasi super lelet padahal baru aja install. tolong diperbaiki","2"
"2019-04-20 07:51:36","0","suka eror","3"
"2019-04-20 03:46:50","-1","kalo ngga diupdate g bisa dibuka!","1"
"2019-04-19 23:48:36","-1","aplikasinya lemot bgt pdhl udh pake wifi, performanya juga blm bagus kalau dibandingin sm e-commerce lain masih kalah saing. Mohon diperbaiki ya.","1"
"2019-04-19 20:46:28","-1","kurang bagus aplikasinya...sepertinya masih banyak yg harus diperbaiki.via web malah lebih lancar...ayo socioolla biar belnja kami lebh bahagia aplikasinya benerin donk","1"
"2019-04-19 20:20:32","0","applikasinya lemoootttttt paraahh","3"
"2019-04-19 18:20:37","-1","app nya eror2 trs 😑😑😑","2"
"2019-04-19 17:03:39","1","loadingnya lama","4"
"2019-04-19 16:21:09","1","sangat bagus","5"
"2019-04-19 15:20:06","1","goof","4"
"2019-04-19 15:00:38","-1","lemot bgt sumpah, kesel gue","1"
"2019-04-19 12:58:51","1","good","5"
"2019-04-19 12:41:15","1","agak lemot","4"
"2019-04-19 12:39:05","-1","lemot ew","1"
"2019-04-19 12:32:51","-1","lemot banget. padahal antusias belanja","1"
"2019-04-19 11:52:06","1","Thank you SOCO udah buat aplikasi. Sekarang sudah lebih mudah buat berinteraksi di SOCO Community. Love 💓","5"
"2019-04-19 08:13:24","1","good","5"
"2019-04-19 08:01:48","1","sangat menyenangkan","5"
"2019-04-18 22:17:49","-1","kalo ada bintang nol, saya kasih nol. sumpah ngga website ngga aplikasi semua bermasalah terus. hadeh","1"
"2019-04-18 21:52:15","-1","Tiap order keluar trus. smoga segera d perbaiki","1"
"2019-04-18 19:27:23","1","bagus","5"
"2019-04-18 19:02:37","1","ii","5"
"2019-04-18 18:35:22","-1","so bad!!!","1"
"2019-04-18 18:19:16","-1","lama","1"
"2019-04-18 18:10:42","-1","baru juga gue downloas td siang, skrg udh disuruh update. pas dtg kesini ga ada tulisan perbarui. ga jelas","1"
"2019-04-18 18:00:45","-1","pas udah login disuruh update sekarang. diklik updatenya balik k ps tapi gada yg perlu diupdate. begitu teruss..","1"
"2019-04-18 17:36:57","1","👍","5"
"2019-04-18 17:31:18","1","good app! 💜","5"
"2019-04-18 17:29:11","-1","baru installll dan 1 detik kemudia buka aplikasi terus di suruh update, klik update tp ga ada tulisan updatenya, gmna saya pakenya? di close juga ga bisa!","2"
"2019-04-18 17:24:33","-1","baru download langsung minta update lagi","1"
"2019-04-18 16:43:18","-1","di update kok malah nyuruh apdet lagi","1"
"2019-04-15 19:49:05","-1","diperbaiki lagi ya sistemnya","1"
"2019-04-15 12:41:16","-1","kenapa keluar sendiri terus😭","1"
"2019-04-14 22:53:00","-1","ga guna bgt nih aplikasi sumpah. bikin emosi doang parah. benerin kali biar customer ga pada kecewa gini.","1"
"2019-04-13 11:37:00","-1","aplikasi tiba tiba suka berhenti sendiri, malah jadinya lebih nyaman belanja di web nya langsung dari pada di aplikasi lelet banget lagi aplikasinya tolong diperbaiki lagi karna daku sociollalovers","2"
"2019-04-13 09:25:17","-1","this app won't work... it doesn't worth to download... it needs tooooooooo llooooonnggg time to log in and always failed!","1"
"2019-04-13 04:24:08","-1","berhenti mulu","1"
"2019-04-13 00:24:04","-1","lemotttt bangetttt....muter"" trus . aq buka lwt web lgsg kebuka sociolla nya . nah buka lwat ini app ..muter loading truzs 😑 tolong disempurnakan dulu sblum akhirnya dilaunching","1"
"2019-04-12 21:03:49","-1","lemot banget :((","1"
"2019-04-12 20:22:02","-1","parahhhhhhhh loading ajaaaa","2"
"2019-04-12 19:07:58","0","lemot sekali :(","3"
"2019-04-12 16:15:49","-1","loading lama, padahal pake paket data dan rumah sudah kota. next update rating lagi","2"
"2019-04-12 14:49:22","0","harus banyak diperbaiki. aplikasi sering error, lemot, dan terhenti.","3"
"2019-04-12 14:09:39","-1","aplikasi eror loading terus","1"
"2019-04-12 12:13:37","-1","aplikasinya lemot banget padahal koneksiku bagus bagus aja, terus kalau mau order tiba tiba berhenti sendiri aplikasinya","1"
"2019-04-11 01:44:11","-1","so many error. not a pleasant experience. uninstall.","1"
"2019-04-09 08:56:00","-1","ga guna aplikasinya.","1"
