"At","Sentimen","Review","Bintang"
"2020-04-05 22:29:59","-1","Tolong responnya dong, pertama kali saya belanja di soco baru aja beres bayar lewat ovo eh dapet email katanya pesanan dibatalkan, padahal saya ga ngebatalin, da uang saya pun blm kembali sampe sekarang, udh saya email ke cs nya tapi gaada jawaban. Tolong dong responnya ngerugiin banget ini !!!","1"
"2020-04-04 10:45:25","-1","Saya pesan dari tanggal 25 maret sampai sekarang barang belum sampai,saya sudah email ke Cs 2 kali tapi tidak ada balasan. Apa ada kontak yang bisa saya hububgi","1"
"2020-04-03 21:16:11","-1","Sy bingung dg sistem pembelian disini. Bgm bisa pesanan tercancel otomatis pdhl dr customer tdk mencancelny. Pdhl persis sebelumny pesanan tlh terconfrim. Sy dibilang membayar tdk sesuai harga pesanan padahal saya membayar nominal yang sesuai, mungkin krn disitu tdk tercantum saat sy mendapatkan potongan harga dg kupon dan pembelian saat flash sale. Tp asli ini aneh bgt haha Tolong jika ingin meningkatkan kuantitas penjualan diimbangi dengan kualitas dan koordinasi fungsi satu sama lain. Thx","1"
"2020-04-03 05:39:35","-1","Parah banget order dari thl 24 sampe tgl 3 GAADA KEJELASAN ! email Cs katanya pengiriman lewat lion.. dm di ig ktnya pengiriman lewat SAP, info ga jelas. Diskon2 terus yg diaplod sampe orderan membeludak akhirnya paketan org TERBENGKALAI ! HARUSNYA pelayanan sama kualitas pengiriman yg diperbagus semakin kesini kok semakin buruk.. semoga kedepannya lebih baik","1"
"2020-04-02 18:22:09","1","Kak saya minta nomor resinya kok gak dibales,saya udah ngirim melalui email.","4"
"2020-04-02 12:06:10","-1","nyesel seumur hidup belanja disini , najis , baru pertama kali belanja disini edan pengiriman lama banget seminggu lebih , giliran di email eh katanya barang kosong , 2 hari berikutnya di email lgi barang di cancel sepihak , heh lu pikir gua bayar pake daun gw bayar pake duit bambankk , mana smpe skrng blm di refund dananya, awas aja klo sampe gk di balikin duit gua , gua tuntut nih perusahaan , sumpah gk recommended , gk usah belanja disini admin kgk jelas tiba² cancel sepihak , respon lambat","1"
"2020-04-02 08:06:21","-1","SISTEM PENGIRIMANNYA 👎 Seminggu lebih nunggu, padahal orderan pertama beli pake app ini, beli barang di batam aja ga selama ini dong, dan bener gabisa lacak paket, kalo ada update an paketnya kan nunggu 2 minggu juga gamasalah, tapi ini gatau di mana paketnya. Cukup tau aja deh kedepannya ga lagi lagi , maaf, makasih!!","1"
"2020-04-01 17:02:34","-1","Daripada beli di sociolla mending beli yg di marketplace ijo oren biru aja ketauan kalo pengiriman lama bisa komplain kemana dan refundnya cepet. Asli ni dah hampir 2 minggu barangnya ga jelas, status ga jelas, ga ada resi, mau komplen kemana ga tau.","2"
"2020-04-01 11:12:12","-1","Pernah belanja disini nyampe nya seminggu. Waaaw mana gak ada resinya lagi 😟 Udah gtu tiap mau klik apa2 loading ny lama bgt, padahal sinyal bagus","1"
"2020-03-31 16:22:54","0","Jika bisa COD bintang 5","3"
"2020-03-31 12:28:49","-1","Saya belanja ga dikirm2 saya email tpi di phpin. Buat tmn2 jngn pesan dsni lgi","1"
"2020-03-29 14:36:22","-1","Olshop dengan pengiriman terlamaaaa di antara olshop"" lain.. parah bgt sih lamanya. Deskripsi pengirimannya cuma shiping gtu doang, resi gak ada, barang gtau dimana.. blanja udah 2x dsini tapi ttep aja samaa.. lamanyaaa..","2"
"2020-03-29 08:22:44","-1","Saya pesan produk dari aplilasi ini sidah trasfer tapi statusnya blm di kirim2 mohon di bantu","2"
"2020-03-25 16:09:57","-1","I m truly sorry vo give this feedback before bcause it's outta my expect about Soco. Kapok aing belanja di Sociolla. Barang lama sampenya pisan, kurir dipilih ngga kredibel banget pdhl ada yg bagus tp dipilih yg so so even worst in my opinion. Terus di notif updatenya ngga dicantumin kode trackingnya jd ngga bs lacak pesanan udh sampai mana.","2"
"2020-03-24 09:40:58","-1","Pertama kali belanja di olshop pengiriman nya luar biasa LAMA. Pertama kali pesan sampai 5 hari, dan kedua kali pesan sudah seminggu barang belum dikirim kirim terus tiba tiba order status jadi refund. Tp akhirnya barang terkirim dan yang dikirim cuma 1 item padahal saya pesan 2 item jadi udah 2 minggu pesanan saya blm sampai semuanya!!! Udah hubungi cs tp udh sekitar 2 hari blm ada perubahan tetang pesanan sy! Jelek bgt pelayanan nya! Next order? gak lagi kayanya. Malah mending uninstall aja.","1"
"2020-03-22 21:38:20","-1","Penipuan nih barang ga datang datang","1"
"2020-03-20 05:33:15","-1","Ulasan saya sebelumnya di hapus, haha Oke saya tulis lagi. Pertama saya belanja lama bgt sampe, yg kedua juga sama lamaa, hampir 2 minggu. Yg ketiga, parah bgt di cancel dong, sudah seminggu ga ada info, tau2 dicancel. Saya email ke cs katanya kosong semua, anehhh!!!! Dan mana di refund?? Lama banget refundnya!!!! Sumpah kecewa bangett!!! Ga akan saya belanja lagi disini, saya akan unistal.!!!!","1"
"2020-03-14 18:57:31","1","Sejauh ini sy selalu puas sm pelayanan di Sociolla. Barang sll lengkap,aman,dan cpt sampai. Mskpn stok hbs trs qt udh telanjur trf,at least mreka inform dl via email dan akan trf balik (tp kasus sy direstok). Bonus jg sll dpt klo ikut eventnya. TOP deh","5"
"2020-03-14 13:20:05","1","Kemaren sempat transaksi gagal, dan voucher hangus. Alhamdulillah pihak sociolla mau bertanggung jawab","5"
"2020-03-14 03:59:55","0","promo / discount 70-80% nya tolong dibanyakin ya sist","3"
"2020-03-14 03:20:11","-1","Aku mesan barang. Pas konfirm pembayaran statusnya blm konfirm masih waiting bank transfer. Gimna tuh udah bayar tp ngga ada reaksi apa2. Udah dklik masih statusnya blm bayar. Padahal 24 jam barang hangus. Uang melayang. Tolong dong segera tindaki 😡😡😡😡😡👎👎👎👎👎👎. Habis ini ngga mau belanja disini lagi.","1"
"2020-03-07 15:57:49","-1","Pesanan yg sbelumnya sudah dikonfirmasi pembayarannya, mlah tidak terproses dan hrus mnunggu lagi untuk brang dikirim","1"
"2020-03-06 11:04:14","1","Saya suka belanja di sociolla karna lebih gampang dan lengkap.. Trus barangnya datang sesuai pengiriman dan tepat waktu...","5"
"2020-03-03 19:01:49","-1","GAK BAKALAN LAGI BELANJA DISINI !!! Seumur hidup belanja online baru kali ini KECEWA BERAT Kenapa gak dari awal di informasikan mengenai stock barang kalau memang kosong dan harus diganti Gak pake kirim balik barang baru dikasih info kalau produk kosong dan dapet pilihan refund atau dikirim kembali produk yang salah (yang gak sesuai dengan deskripsi awal)","1"
"2020-03-01 12:29:12","-1","-[Ulasan terbaru saya] untuk pembayaran permata bank kenapa tidak bisa diklik ya di apps? Logo permata ngga muncul dan ngga bisa bayar, tp kalo buka lewat browser biasa bisa pake permata bank, kenapa app ini masih lama ya padahal saya sukak cuma ngeselin pas mau bayar problemnya itu mulu, mana kode voucher dah kepasang, saya buka lwt browser ya vochernya gabisa dipasang lagi :( awas aja kalo balesnya coba cek koneksi internet anda, nih ya koneksinya lancarrrrr plis atuhlah","1"
"2020-02-28 23:50:10","1","Suka sih ama aplikasinya. Detail gitu ulasannya. Cuma promo gratis atau diskon ongkirnya lebih sering dong.","4"
"2020-02-25 22:57:14","-1","Halo. Saya sudah order barang di sociolla. Sebelum nya aplikasi soco by sociolla sudah saya update. Saya mau konfirmasi pembayaran dan klik konfirmasi malah tidak ada respon apa apa. Hanya loading saja dan balik lagi ke payment confirmation. Tolong di bantu karna kalau sudah 24jam tidak di konfir nanti orderan saya hangus dan uang saya hilang saja. Trims.","1"
"2020-02-22 23:18:56","0","Awalnya aja beli barang cepet Sampe sm dikasi email no transaksi sm no resi sekarnag gada sm sekali. Gataunya nomor transaksi sekaligus nomor resi. Gimana sih gajelas","3"
"2020-02-22 19:50:02","1","Respon , pengiriman , packaging okeee semua","5"
"2020-02-22 11:00:50","1","Lbh cpt lg update skincarennya bnyk yg kosong brng..trus bnykn salenya","5"
"2020-02-15 21:55:40","-1","Sekarang kok berbayar ongkirnyaa yaah sedih bgt😭😭😭","2"
"2020-01-16 17:49:13","1","overall baguss sih, dari packing sangat rapih pake dus gitu lucu, terus dari kecepatan pengiriman bisa dibilang cepet yaa, cuman sayang kalo dah transfer pas mau confirm sukaa susah dipencet nyaa, harus dari website nyaa, sukses terus sociolla!!","4"
"2020-01-16 13:22:25","1","Sociolla ayo pake free ongkir supaya kita yg fakir ini mampu beli gak terbeban ongkir😭😭","4"
"2020-01-16 13:21:56","-1","Kok skrg utk free ongkir nya ada minimal 200an gitu ya. Pdahal suka sama sociolla krn ga prnh ngenain ongkir walau belanja brp puluh ribu","2"
"2020-01-11 16:05:45","-1","kok sociolla sekarang ada ada biaya ongkirnya ya? pdhal udah langganan banget kalau beli skincare di sini karena barangnya ori dan free ongkir. sekarang jd mikir lagi kalau mau belanja pakai app ini","2"
"2020-01-06 13:55:49","0","Aplikasi yang bagus. Cuman saya prefer menggunakan versi website karena melalui aplikasi tidak tersedia pembayaran melalui LinkAja. Dan entah ini aku yang gabisa nyari atau gimana, kadang stok nya tidak selengkap di website.","3"
"2020-01-03 20:35:38","1","Pengalaman belanja yang menyenangkan dengan customer service yang ramah dan cepat dalam menanggapi, selain itu produknya juga di jamin ori dengan pengiriman yang aman pula love banget dech!","4"
"2020-01-03 14:33:34","1","Baguss... Banyak infonya apalagi pas dapet soco box nya makin happy... Makin suka","4"
"2020-01-01 19:24:36","0","Kurang cucok sekarang minimal order 200rb baru bisa gratis ongkir","3"
"2019-12-31 21:24:00","0","sociolla pliss dong perbaiki kinerja nya,saya udah pesan barangnya dan udah membayarnya tapi tidak ada konfirmasi dari pihak sociolla,saya hanya ingin mengetahui kapan barangnya sampe rumahku tapi gaada keterangannya,tolong dong mempermudah kita untuk mengetahui tentang pengiriman pesanan barang,dan harusnya fast respon saat diemail, perbaiki kinerjanya dong plis,jangan membuat konsumen bingung:((","3"
"2019-12-27 21:15:21","1","Mau ngucapin terima kasih banyak sociolla. Aku ngga perlu susah2 lagi buat beli skincare. Tampilan aplikasinya cantik banget,pilihan skincare dan kosmetik banyak banget, gratis ongkir tanpa syarat dan banyak diskon juga.","5"
"2019-12-23 22:38:31","0","Nyaman belanja d sini free ongkir,cmn barangx lama sampaix😥😥😥","3"
"2019-12-18 21:52:04","-1","Order tgl 11 des... Smpai hari ini tgl 18 des blm dater paketan nya.. mana gk ada jejak kurir nya... Gk ada no mer resi nya... Mana kita tau orderan kita sampai mana.... Aduhh ini aku yg gk ngerti pake app soco apa emg app soco yg gk bener??? Tolong orderan saya gimana????? 💩","1"
"2019-12-16 10:27:36","-1","Sebagai pengguna baru dan pertama kali pesan merasa sangat kecewa karena harusnya buy one get one tapi cuma dapat satu padahal udah beli banyak jadi merasa rugi, aplikasinya juga sering eror","1"
"2019-12-14 13:15:31","-1","Kecewa bgt flash sale harga jadi 12rb tapi saat checkout kok harganya normal .. Udah gtu lemot bgt ...","1"
"2019-12-13 22:02:49","1","Pertama kali dapet giveaway disini,udah 2 kali dapet,kakak aku juga udah 3 kali dapet cinta banget sama aplikasi ini :')","5"
"2019-12-13 00:24:06","-1","Sale 12.12 nihil. Gak bisa di akses! Giliran besokannya lancar da udah gak sale lagi. Kalo gak niat bikin sale gak usah bikin deh jangan bohongin kita!","1"
"2019-12-12 21:34:13","-1","Maaf ya saya kasih bintang satu, loh kok kenapa? Gini masakan saya udah bayar pesanan saya, terus udah konfirmasi juga, eh tiba tiba dapet email sehari setelahnya kalo barangnya abis dan uangnya bakal di kembaliin, loh kok bisa abis sih? Padahal kemarin udah dapet email kalo tranksaksinya berhasil dan tinggal nunggu pesanan saya dateng dong? Kecewa berat maaf","1"
"2019-12-12 16:54:20","0","Untuk kualitas produknya bagus dan pengirimannya terbilang cepat, tapi untuk app loading nya lama banget, bahkan sering eror, mau buka shopping bag ngga bisa terus, padahal wifi lancar, tolong app nya ditingkatkan lagi ya, karena sayang banget kalo produk oke, platform oke tapi tidak ditunjang dengan app yang cepat dan bagus.","3"
"2019-12-12 09:20:59","-1","KAPOK PAKE SOCIOLLA saya udah sabar nunggu loadingnya yg lama bgt plus error mlu pdahal wifinya cepet eh malah pas saya uda bayar orderan saya dicancel udh gtu pembayaran batal tpi uang saya tidak kembali saya bayar pke gopay saya suda protes ke email sociolla tp balasannya hanya request recevied saya protes ke gojek ktnya harus dri pihak sociolla tolong donk gmna","1"
"2019-12-12 00:34:11","-1","dasar penipu ilunk, gatau diri kalo belom. bisa bikin app, gausah ngadain promo anjeng, jadi emosi ni, laptop aja ampe gua gaplok gara gara lu bgst","1"
"2019-12-11 06:34:41","-1","Download aplikasi ini gara² buka website nya dari google trus byk promo dan gratis ongkir dibanding apk sebelah, trus download and mulai daftar(udh ilfil gegara lemot bgt trus keulang ulang) akhirnya bisa sih.. trus aku cari target ku yg udah aku liat dari website langsung beli.. eh pas mau di pencet kagak bisa sampe skrng.. jd aku ngk bisa pesan apa² and yeeaahh....(edit) pembayaran dgn tf juga ribet pake banget...! Mesti isi no.rek dulu lah.. hhmmm🙏🙏😌","2"
"2019-12-07 09:49:17","-1","aku sudah transfer.. tapu di aplikasinya masih tertulis waiting payment.. terus mau konfirmasi di payment confirmation malah tulisannya shop now sih ... gimana ni uang ga bisa kembali","1"
"2019-12-07 00:10:13","1","Suka banget belanja dsni Karna di daerah ku ngak da mall jadi ngak usah pakek jastip lagi belanja Tenang cs nya baik"" semua kok Semua barang aku sampe dengan selamat dan minta resi nya ngk sulit cukup email ke cs nya Suka banget pokok nya belanja dsni GRAAAAATISSSSS ONGKIR CCCCCYYIIIINNN🤣","5"
"2019-12-02 20:01:14","-1","Paket saya dikirim ke rumah orang lain ,jadi ambil sendiri, mangkanya kok belum dateng"" ,ini gimana?","1"
"2019-12-02 17:29:20","-1","Mengecewakan, pengirimannya lambat bangettttttttttt","2"
"2019-11-29 15:20:28","1","Kalian pkai jne or jnt saja kirimnya. SAP di sini ngaco banget. Gak dikirim-kirim barangnya.","4"
"2019-11-26 05:47:22","-1","Promonya tipu tipu, ga profesional bgt suka cancel sepihak","1"
"2019-11-13 22:15:29","1","Gratis ongkir yg paling aku suka, banyak promo menarik","5"
"2019-11-11 16:37:03","1","Nah, akhirnya gua download sendiri hehe, biasanya gua pake punya temen krna hp gua baru beli. sumpah gua suka app ini, ada review yang membantu banget, terus ada kontent nya yg seperti video terus ada juga how to use, aku suka banget harganya terjangkau, gak pernah mengecewakan dan finally yg gak bikin nguras kantor free ongkir. Aku suka banget hehe, semoga tetap free ya. Ini bakalan aku recommended bagi yg blm download. Sukses terus","5"
"2019-11-09 10:08:22","1","sukaaaa banget sama apk ini, bisa liat review terus langsung beli produk nya, praktis gitu dalam satu apk, pengiriman nya juga cepetttt buangettt, dan sering ada diskon diskon gituuu","5"
"2019-11-07 15:24:11","-1","Nunggu 10 hari status pesanan masih order on check, klo gk diemail CSnya gk bakalan tau klo ada produk kosong. helloo klo emang produk out of stock harusnya dikonfirmasi secepatnya bkn bkin kita nunggu sampai selama itu tanpa kejelasan..sumpah ini sdh kesekian kalinya diginiin padahal udah langganan brp tahun","1"
"2019-11-06 21:32:45","-1","Dear minta di tindak lanjut dong Yang pertama aku order lipstik polka sudah dari bulan lalu blm aja di kirim, statusnya masih order in progress Yang kedua aku order himalaya cream sudah aku transfer tp status nya auto cancel ga jlas masalah nya apa Aku juga sdah krim email sblmnya sampai 2x tp tidak ada respon, lalu untuk apa adanya email cs ini Sbnernya aku gamau tlis keluhan aku d ulasan ini tp karna masalah aku ga knjung selesai mngkin dari sni biar jd pelajaran ya buat plyanan aplikasinya.","1"
"2019-11-05 09:33:56","0","Pertamakali nya order disini produk 100% original tpi yg sangat disayangkan pengirimannya super lama, pesenan saya seminggu bru nyampe, tolong di ubah pengirimannya jgn lewat wahana kak lama bgt lewat pengiriman itu","3"
"2019-11-04 18:55:40","1","Aplikasi sangat terpercaya saya tinggal d papua barang bisa sampai tepat waktu dan pekingx rapi. Trimakasih soco 🤗","5"
"2019-11-04 08:59:25","0","Untuk bertransaksi di sini lumayan merepotkan.. harus di ss dulu agar tetap ada nomor bank yang akan di kirim..","3"
"2019-11-01 09:54:54","-1","KECEWA BANGET. MENDING TUTUP AJA DEH APLIKASI INI. SUKANYA PHP. REFUND UANG JUGA TIDAK JELAS.","1"
"2019-10-31 08:59:06","1","Aplikasinya bagus,jadi lebih mudah mencari review, banyak event2 seru dan giveaway","5"
"2019-10-30 12:49:13","1","ini pengalaman pertamaku belanja di sociolla. dan ternyata ga mengecewakan. baru pesan kemarin siang, keesokan harinya sudah sampai. barangnya juga aman, ga ada cacat sama sekali. perihal harga juga bersahabat. apalagi, di sociolla suka banyak discount. keren lah pokoknya💞","5"
"2019-10-28 11:56:23","-1","Pengalaman belanja, barang order gak pernah nyasar tapi emang lama sampai ke tujuan. Bisa sampai 10hari lho ketempatku. Kalo ada even diskon ato even voucher yang sehari pasti susah checkout di aplikasinya. Pindah ke web pun begitu. Kalo udh lancar di aplikasi, berarti voucher udah habis alias ""gak kebagian"". 😫 Ku kasi bintang 2 aja dulu.","2"
"2019-10-24 16:09:53","1","Betul-betul free ongkir yah😍","5"
"2019-10-24 12:02:58","1","Waktu restocknya agak lama","4"
"2019-10-24 11:08:08","-1","Kadang2 yg tertulis dalam flashsale diskon 50%, sewaktu dibuka produknya hanya diskon 30%. Kurang konsisten yaa..","2"
"2019-10-23 14:22:54","1","Mohon untuk antisipasi jika ada event promo besar2an baik dari pemilihan pengiriman atau laporan system status orderan ke email.. Terima kasih:(","4"
"2019-10-20 20:38:17","0","Pengirimannya super duper lama","3"
"2019-10-20 19:46:46","-1","Saya memesan 3 item produk via soco merk nivea dan raiku. Saya sudah transfer dana, 18 hari setelah konfirmasi pembayaran, statusnya tetap shipped. Kira2 pesanan saya sudah dikirim atau belum? Mohon informasi costumer service yg bisa dihubungi","1"
"2019-10-17 18:20:49","1","Suka bgt sma sociolla,blm lama kenal ada klai baru setahun,banyk promo dan diskon dan gratis ongkir, terbaikkks luvv","5"
"2019-10-14 01:03:08","1","Pengeriman barang cepat, aplikasi juga banyak diskon dan pastinya ori. Kuy download","5"
"2019-10-12 18:57:04","1","Walaupun order history-nya masih error, alhamdulillah barang sudah sampai. Trus seneng banget ya Allah.. dapet socobox garnier.. thankyou sociolla..","4"
"2019-10-12 07:41:14","1","pengalaman belanja di sociolla si gag mengecawakan. barang lengkap harga bersahabat. selain itu kita juga bisa lht review produk trlbh dahulu sblm mncb produk baru. i like that. oh iya mgkn sociolla harus kerja sama dgn kurir lain agar ada plhan beragam, serta paket lbh cpt sampai.","4"
"2019-10-11 16:27:08","1","Ih ini aplikasi belanja skincare dan make up the best dehhhh... sayang banget baru kenal ni aplikasi tahun ini.. padahal sebagus itu.. alternatif skincare korea yang belum dijual di offline store seperti watson dan guardian.. banyak juga diskonnya. Mantappp, gw selalu pantengin promo2 sociolla.. mayan bangettt","5"
"2019-10-09 08:39:31","1","pengiriman barang jgn terlalu lama","5"
"2019-10-08 07:55:45","0","Buset update terus appnya, bary beberapa kali sih, kecewa sama soco ini, 1. Ketika barang gak nyampe2 2. Ketika buy1 get 1 dapetnya cuma satu 😂 Plis perbaikilah, gw sangat suka belanja disini. Tapi gw wajarin, karena pastinya banyak orang belanja dan pas di gw suka banyak lupanya😁","3"
"2019-10-07 22:34:29","-1","Penasaran, maintenance aplikasinya ini gimana ya? Ada QAnya kah untuk aplikasi sociolla ini? Krn banyak bug yg saya temuin, dan apakah developerrnya/QAnya melakukan performance testing? Krn aplikasinya sangat lamban sekali:( saya kira koneksi saya yg kurang bagus. Padahal saya selalu rajin cek sociolla untuk melihat lihat review product yg ingin saya beli dan biasanya promonya banyak yg menarik. Tp gregetan:(","2"
"2019-10-07 20:22:45","-1","Ini kenapa sociolla makin kesini untuk diakses susah sekali, saya mau liat orderan saya yg sudah saya pesan sudah sampai mana jadi ga bisa! Saya tidak bisa melihat history orderan saya. Padahal saya sudah pakai wifi, sampai pakai paket internet sendiri, sudah hapus chache samapi uninstal install ulang kembali, log out log in berulang2, sudah update terus jika aplikasinya butuh permbaruan,, tapi tetap tidak bisa liat histori orderan. Mohon diperbaikin ini!","2"
"2019-10-07 19:18:06","1","Worth it bgt banyak discount tentunya meskipun pengiriman lama karna emng sistemnya produk dikirim 3hr setelah order hehe ❤️❤️❤️","4"
"2019-10-07 11:56:55","1","Aplikasi yg trusted bgt buat belanja dan royal ongkir","5"
"2019-10-07 08:42:54","1","Seneng klo lg ada diskon hehe","5"
"2019-10-07 08:39:41","-1","Saya kasih bintang lima lagi nanti setelah barang Order Number :HBXIMYEVG saya sampai ,sudah lebih dri satu minggu 😭 dan saya belanja lebih dari 5 item..sedikit kecewa sih","1"
"2019-10-07 03:41:33","1","Soco bagus, desain aplikasi semakin menarik, banyak promo yang menguntungkan dan selalu ada inovasi baru","5"
"2019-10-05 12:38:47","-1","Gemes banget minta update mulu tiap buka apps ini. Padahal sungguh suka banget sm appsnya, barangnya good, diskonnya selalu lebih murah dr toko lain. Walau kadang waktu pengirimannya ga stabil, pernah kaget sehari udh sampe tp pernah juga 5-7 hari baru sampe. Semoga diperbaiki layaaa biar ga update muluu.","1"
"2019-10-05 05:48:53","1","Lumayan bagus, penanganan cepat","5"
"2019-10-04 18:36:05","1","Memanjakan wanita jadi gak perlu keluar rumah make up yg datang ke rumah barang nya juga terjamin","5"
"2019-10-04 15:17:59","-1","Sorry bintang 1, kecewa sama pengirimannya, baru kali ini belanja online selama ini prosesnya, 1 minggu pesanan diproses, hari ke 8 baru dikirim, aplikasi juga kok harus diupdate tiap minggu","1"
"2019-10-04 08:39:53","1","Sering adain promo gede, gratis ongkir ya soco","4"
"2019-10-03 13:35:59","1","Murah, tapi pengiriman lama padahal nungguin","4"
"2019-10-02 07:21:35","0","Pengiriman super lama. App sering eror","3"
"2019-10-02 01:02:00","1","Belanja jdi gampang sekarang Adain promo socoapp50 lgi dong ka wkwk😂","4"
"2019-10-01 19:51:39","-1","pesanan saya sudah 2 hari tidak sampe dan saya juga tidak tahu bagaimana ngecek nyaa kapan sampenya barang saya","2"
"2019-10-01 07:55:45","1","Lengkap murah dan pengiriman cepat. Serta packing yg rapi","5"
"2019-09-28 16:48:58","1","Kutungguuu selaluu diskon dan surprise2 lainnyaaaaa😍😍😍😍😍😍😍","5"
"2019-09-27 07:03:40","1","Belanja smakin mudah dengan soco","5"
"2019-09-27 06:02:24","1","Suka bgt sm aplikasinya, sering ada discount❤","5"
"2019-09-26 10:40:54","1","Aplikasi yang bagussss ... banyak diskon pulaaaaa","5"
"2019-09-25 11:46:52","1","Banyak discount, pelayanannya cepat, sering ada event yang seru","5"
"2019-09-25 00:26:54","1","Baguuus tapi pengirimannya lamaaa banget","4"
"2019-09-21 07:13:54","1","Sejauh ini puas sih pengiriman nya cepet banget dan barang nya ori","5"
"2019-09-21 03:33:15","1","tempat berbelanja paling trusted pokoknya... gabakal nyesel deh. shipping jugaa cepat dan barang sampe dengan selamat","5"
"2019-09-19 08:34:05","1","App yang jeren. Pengirimannya cepat dan murah2 lagi :)))","5"
"2019-09-16 16:45:31","1","bagus banget sering ada promk","5"
"2019-09-14 18:43:34","-1","MALAS BAT SEKARANG SOCIOLLA UDH PKE ONGKIR KLO GA BLNJA DIATAS 200:(( SEDI AKUTU AWALNYA DONLOD KRN GRATIS ONGKIR TP KRN BGINI OTW DELETE:((","2"
"2019-09-14 14:14:56","1","good, bermanfaat, dan diskonnya lumayan 💕. Paling rekomend untuk beli skincare","5"
"2019-09-14 11:12:26","1","Diskonya mantul...","5"
"2019-09-14 10:09:35","1","Belanja di sociolla, produk ori, banyak discount, dan free ongkir","5"
"2019-09-13 19:11:51","-1","Sebelumnya mohon maaf hanya kasih bintang satu, kalau keluhan saya sudah ditangani, Insyaa Allah saya ganti. Saya melakukan pemesanan dan pembayaran pada hari Senin, 9 September 2019. Saya memesan 5 item dengan total 300rb lebih. Selang beberapa hari, saya upgrade aplikasinya lalu saya liat pemesanan saya hanya tertulis ""4 item purchased"". List orderan saya hilang satu sedangkan saya sudah bayar untuk kelimanya. Dan juga, hari ini sudah terhitung hari ke-5 tapi barang saya belum datang juga.","1"
"2019-09-13 10:04:35","1","Uda berkali-kali belanja produk skincare dan make up lewat soco, alhamdulillah ga pernah kecewa :))) Pengiriman cepat (ke banyuwangi) 5-7 hari, kurir pun selalu telfon dulu kalo mau kirim :)) Lain kali kasih saya menang socobox donggg wkwk","5"
"2019-09-13 10:01:24","1","Banyak diskon aku suka","5"
"2019-09-12 01:24:42","1","aplikasi yang sangat membantu untuk berbelanja skincare khususnya korea dengan banyak diskon dan banyak promo!! 😍","5"
"2019-09-11 14:40:23","1","suka aplikasi inii banyak diskonan dan gratis socobox 😍","5"
"2019-09-08 22:53:10","1","Sering ngasi diskon sama free ongkir, amat sangat membantu buat yg tinggalnya diluar pulau jawa macem aku ini hahuh dipertahankan ya <3","5"
"2019-09-06 14:18:23","-1","Gak recomended belanja disini, udah tau barang habis kok ngak di tulis statusnya kalo barang sedang habis, ehh giliran di pesen nunggu lama banget 3 hari tau tau baru ada notifikasi barang kosong. Proses pengembalian dana udah hampir 1 bulan belum masuk ke rekening, gimana sihh.KECEWA","1"
"2019-09-03 11:28:40","-1","Pengiriman lama. Buruk","1"
"2019-08-21 19:35:50","-1","Kenapa barang yang saya beli lama sekali sampainya udah gitu gabisa track barangnya lagi dimana atau ada hambatan apa kan bingung ini boleh diperbaiki ya admin sociolla, kalau masih gini kayanya saya sekali aja belanja disini","2"
"2019-08-10 20:17:47","0","cara pemesanana ribet, khusus utk daerah papua mohon diperbaiki lgi","3"
"2019-08-10 14:04:17","1","suka belanja di sociolla... bnyk diskon, dan gratis ongkir... lmyn banget buat sy yang jauh... thank u sociolla","5"
"2019-08-10 07:20:55","-1","Sociolla makin kesini makin ga kompeten. Pertama pesen sih gercep ya, tp orderan berikutnya konfirmasi pembayaran aja ampe berhari2, trus udah dikonfirmasi eh malah barangnya kosong, yaiyalah orang konfirmasinya lola banget, pesennya pas barang masih ada, pas barang udah habis baru dikonfirmasi mereka, akhirnya refund, dan abis refund katanya barang yg msh ada mau dikirim tapi mana, nunggu berhari2 pun ga dikirim2, kecewa","2"
"2019-08-09 16:38:17","1","suka banget belanja di socciolla, barang pasti ori dan packing nya bagus banget. Kemarin cuma beli brush 1buah eh di kasih box lumayan gede untuk ukuran sebuah brush dan di dalamnya masih dikasih bubble wrap lagi. Merasa dihargai sebagai konsumen 😂","5"
"2019-08-04 07:17:59","-1","beauty point sy hilang dan tidak ad pertanggung jawaban. 38 poin hilang, sudah email cs sociolla tdk memberikan solusi. merasa dirugikan sekali krn itu jumlah yg banyak","1"
"2019-08-02 11:17:18","1","banyak diskon,produk nya lengkap,free ongkir suka bangettttt 💜 saran min tambahin innesfree sama the ordinanry kebetulan aku pakai serum the ordinary hehehe pleasee","5"
"2019-08-01 05:42:14","1","paling suka packing nya. 😘","5"
"2019-07-31 00:09:10","1","bagus, ori. saran nya mungkin lebih ditingkatkan untuk voucher-nya agar gak mudah hangus, karna kadang kesalahan sedikit bisa hangus. terus untuk paymentnya seenggak nya dikasih waktu beberapa jam dan dikasih pemberitahuan, gak langsung gitu tiba tiba failed. but masih bersyukur ada sociolla sih.","4"
"2019-07-24 15:29:48","1","udah 2 kali order di sini.... suka banget pengiriman cepat banyak banget promonya 😍😍😍 sukses terus buat sociolla","5"
"2019-07-22 12:20:00","1","senang berbelanja di sociolla, cepat tanggap & kalau barang kosong, proses refund nya sangat cepat, pelayaannya sangat baik.","5"
