"At","Sentimen","Review","Bintang"
"2020-03-08 08:51:14","0","Kokkk aku gak bisa login lagi ya? Padahal udah 5-6 kali belanja di website kalian tiba2 gak bisa login. Terus tulisannya eroror PW, jadi.... Ku ganti PW tp gagal mulu 😭😭😭😭😭😭😭😭.... Kan sedih","3"
"2020-03-07 21:28:35","-1","Pls donk diperbaiki app dan websitenya. Makin lama kok malah makin susah dibuka yaaa","2"
"2020-03-06 21:58:50","-1","Anjenglh baru ngistal dah kayak gini Baru mau longin katanya jaringannya eror padahal jaringan ku dah punuh Passwordku pun dh betul di bilang salah lupa sandi. kalo kayak gini bagusan tadi gk osah di instal","1"
"2020-03-05 15:13:52","-1","sebenernya apps ini sangat membantu dan memudahkan untuk mencari brand2 make up yang bagus,berkualitas,murah tapi jeleknya dikit2 harus di upgrade mulu, padahal udah di upgrade tapi masih disuruh harus upgrade lagi. dan itu membuat tidak nyaman","2"
"2020-03-05 14:54:55","0","Updatenya keseringan. Giliran udh di update nanti lagi perbaikan","3"
"2020-03-05 14:24:21","-1","Masa baru install trus mau log in no conection mulu padahal ga ada masalah apa apa sm jaringan","1"
"2020-03-05 14:11:03","-1","kok bisa si, baru mau daftar saja username ga bisa bisa. katanya username sudah terdaftar. hheemmm, pdahal tk coba ganti2 nama. giliran coba langsung masuk error error.","1"
"2020-03-05 08:07:06","-1","Udah di update tp knp malah aplikasinya keluar sendiri. Cuma nyampe ""beauty in one"" eh lgsg keluar lagi gimana siih ga pernah gini sebelumnya sociolla. Diperbaiki lagi dong","2"
"2020-03-04 23:18:15","-1","Lah udh di instal kok pas di masukin email dan kata sandi kok gk mau yh","1"
"2020-03-04 21:48:44","1","Kebanyakan update","4"
"2020-03-03 07:58:21","-1","Aplikasi ini selalu minta diupdate padahal baru 3 bulan.kalo ga diupdate ga bisa buka aplikasi.masa iya tiap bulan update aplikasi berat lah.","1"
"2020-03-02 19:51:10","1","Kenapa saya tidak bisa mendaftar di aplikasinya?","4"
"2020-03-01 21:29:52","1","Kk kenapa pas kita mau review pasti gagal tulisan silahkan coba lagi. Ntah di aplikasinya maupun di web :(","5"
"2020-02-28 21:57:19","0","Knp app aku sering bngt crash ??🙃🙃","3"
"2020-02-28 16:26:46","-1","Kenapa tiba tiba ga bisa dibuka ya padahal ga ada masalah apa apa dan gak ada pemberitahuan apa apa dari email tiba tiba ga bsa dibuka","2"
"2020-02-28 15:21:41","1","YAY sudah teratasi !! Bisa dibuka lagi","4"
"2020-02-27 16:18:03","-1","G bs msk","1"
"2020-02-27 10:11:13","-1","aplikasinya bntar2 minta update trs :/","2"
"2020-02-27 08:31:53","0","Kenapa shopping bag nya empty terus padahal sudah ada beberapa item yang dipilih","3"
"2020-02-26 16:31:54","1","Kenapa kok saya gak pernah bisa pake vouchernya yaaa, selalu invalid ato kesalahan sistem yg muncul, kan rugi gk bisa pke tu voucher😡","5"
"2020-02-26 13:20:53","-1","Gampang nyuruh update","1"
"2020-02-26 11:45:35","-1","App jelek. Ga bisa diandalkan sering down.","1"
"2020-02-26 11:13:05","0","Kenapa apps saya nge close trus pas masuk.","3"
"2020-02-26 10:58:26","-1","Yaah bru download pgn liat review2 skincare eehhh lemot bgt buka apa aja dsni lemot pdhl di aplikasi lain kya FD & Storie IG youtube fb dll fine2 aja tuh aplikasi in doang lemot bgt gbsa buka apa2 jd ga guna","1"
"2020-02-25 21:55:58","-1","Hari ini di perbaharui besok mintak lagi Selesai di perbaharui Gak bisa di buka dengan alasan ""sistem sedang di perbaiki"", aplikasi dibuat buat apa sih memudahkan atau menyusahkan","1"
"2020-02-24 16:48:33","-1","Gabisa dibuka krna disuruh update dulu, eh pas update gagal terhoss padhl udah 100% tinggal masangnya aj","2"
"2020-02-24 15:09:29","-1","Puyeng,error terus,sold out lama","2"
"2020-02-23 19:37:33","0","Duh kenapa susah banget submit video? Kalau mau klik untuk kasih judul nggak bisa, nggak ada judul pun kembali ke kolom yang sama.😫😫😫 Lelah, Bang.","3"
"2020-02-23 17:29:07","-1","Uda di update kok ngga bisa ke buka","2"
"2020-02-23 17:19:17","-1","Keluar mulu aying","2"
"2020-02-23 07:57:42","-1","Abis disuru update malah maintenance Sering bgt maintenance dan hr ini blm bisa buka apl nya. Tolong dipercepat proses maintenance nya","2"
"2020-02-22 07:41:58","-1","Aplikasi nya zonk banget, error. Bolak balik sudah masukin brg ke ke keranjang bisa hilang lagi. Udah,, pada saat buka di website juga parah sama. Pas mau cek out dan sudah pilih pembayaran. Mala di blng gk ada brang di keranjang Dan akhir nya aku buka langsung offical web yang aku mau beli itu produk.","1"
"2020-02-15 10:22:38","-1","Buat log jn g bisa"" loadingnya parah pdhl sinyal kenceng !!!","1"
"2020-02-13 19:42:34","-1","Ini kenapa sih apk force close trus asalkan dibuka. Pas dibuka apknya muncul tulisan beauty in one, stlh itu apknya keluar sendiri. Gitu aja trus asalkan dibuka. Biasanya di web lancar enak jadinya, ini pertama kali nyoba apknya kok malah gini","2"
"2020-02-06 20:48:43","1","maaf ya kalo masih belum bisa dipakai tolong diperbaiki dahulu saya sudah berulang2 instal tetep lemot buat belanja g bisa kayak ngerasa g ada gunanya download kalo lancaran d web","5"
"2020-02-06 20:08:37","-1","Berhenti² terus aplnya","1"
"2020-02-06 12:25:54","1","Aplikasinya lagi ga bisa dibuka kenapa ya? Setiap buka keluar terus","5"
"2020-02-05 10:09:44","1","Lebih baik lagi kalau di appnya ada fitur add collection, photo dan polling seperti di webnya. Dan tingkatkan terus kinerjanya ya karena seringkali lemot nggak bisa nambahin collection apa review gitu","4"
"2020-02-04 14:13:02","-1","Ini kenapa tiba"" keluar sendiri ya pas mau belanja. Tolong di perbaiki","1"
"2020-02-01 19:50:12","1","Ini kenapa yaa? Sampai aku harus uninnstall ulang, awal bisa masuk dan log in, terus masuk lagi gak bisaa. Tolong bantuannyaa ... :"")","4"
"2020-01-29 13:25:01","1","Yeeey sudah teratasi crashnya, sekrg lancar. Ini salah satu Aplikasi langganan untuk beli skin care dan make up. Belum pernah mengecewakan, banyak diskonan hehe. Tambahin lg diskonannya yaa","5"
"2020-01-29 02:23:47","-1","Langsung keluar tiap kali buka app, udah coba download ulang berkali-kali tapi tetep sama :(","1"
"2020-01-28 08:13:47","-1","Krna baca komen* bnyk blg baru downlod terus langsung keluar*,, ya ternyata bener app nya kek gtu kecewa,","1"
"2020-01-27 00:13:55","0","Aku kasi rating segini dulu ya. Soco app tampilan nya bagus, kita bisa post review, make a polling, artikel, bahkan belanja juga bisa cuma apa karna memang handphone aku yg gembel ya jadi setiap mau buka pasti crash, suka error, kesel kadang.","3"
"2020-01-26 19:45:17","1","Aplikasi selalu error internet, kadang shopping bag tidak bisa dibuka, dan respon juga lama. Tolong banget diperbaiki","4"
"2020-01-26 17:56:18","-1","Aku kan udh download, terus aplikasinya dibuka malah sayangnya aplikasi telah berhenti. Itu kenapa ya? Padahal memori saya masih bnyk.","1"
"2020-01-25 09:13:22","-1","Ini kenapasi aplikasinya gabisa dibuka astagaaa!!! Tolong dongggg, baru upgrade lohhh","1"
"2020-01-25 06:35:22","-1","sampah banget baru pertama buka langsung gak bisa, belum juga daftar nih","1"
"2020-01-25 02:55:05","-1","Ini kenapa aplikasinya? Baru dibuka kok langsung keluar? Udah coba download ulang tetep aja gitu. Kenapa?","2"
"2020-01-24 17:14:07","-1","Kok aplikasi nya force close terus sih. Gabisa dibuka samsek. Nyebelin","1"
"2020-01-23 19:39:48","-1","Udah 2 kali download tp selalu ga bisa masuk ke aplikasi ""sayangnya soco telah berhenti"" ini erronya dimana sih?","1"
"2020-01-22 14:31:57","-1","Setelah ku update malah gabisa dibuka, baru buka app-nya eh keluar lagi, gitu terus. Tau gitu kan gausah diupdate huhu","1"
"2020-01-21 20:59:10","-1","Kok setiap mau buka aplikasinya enggak bisa selalu ada tulisan sayangnya soco by sociolla telah berhenti","1"
"2020-01-21 19:44:24","-1","kok gabisa di buka sih, apa emg ga support apa gimana ya. pdhl biasanya bisa :(","2"
"2020-01-21 15:16:32","-1","Gabisa dibuka,baru dibuka langsung keluar sendiri. Padahal biasanya ga gitu. Udh coba instal ulang tetep aja kek gitu lagi","1"
"2020-01-21 10:30:40","-1","Aplikasi ga bermutu,,setiap mo belanja selalu log in mulu. Kesal !!!!","1"
"2020-01-20 22:02:08","-1","Setiap masuk, langsung out. Benerin lah","1"
"2020-01-20 20:30:16","-1","Kenapa aplikasinya tidak mau terbuka? Bagaimana caranya kita bisa kontrol barang kita sudah dikirim atau tidak??? Please kasih jawaban.","2"
"2020-01-20 11:23:38","-1","Biasanya belanja lewat web nya soco, terus nyobain download app nya dan ternyata sangat buruk. Masa baru mau masuk app nya crash terus huhuhu Rugi banget udah buang2 kuota buat download app ini","1"
"2020-01-19 20:11:32","0","Kok nggk bisa dibuka sih sudah berhari hari","3"
"2020-01-19 14:23:24","-1","Di buka malah keluar.","1"
"2020-01-19 12:29:35","1","Sudah ga trouble lg suka belanja di sociolla","5"
"2020-01-19 12:27:02","-1","keluar sendiri trs, males banget","1"
"2020-01-19 08:49:20","-1","Gak bisa kebuka","1"
"2020-01-18 18:15:14","-1","Mati mati sendiri","1"
"2020-01-18 16:49:30","-1","Udah di instal tapi malah kembali mulu sebel","2"
"2020-01-18 09:22:27","0","Lagi gk biasanya ini aplikasi gk bisa dibuka. Musti buka web.","3"
"2020-01-18 06:32:05","-1","Aku udh instal terus aku buka tapi ga bisa tiap masuk tiba tiba kembali ke layar menu sendiri, kira kira kenapa ya ? tolong di respon","1"
"2020-01-17 16:08:26","-1","padahal sudah unduh apknya tetap gk bisa kebuka","1"
"2020-01-17 06:42:20","-1","Berhenti mulu","1"
"2020-01-16 05:49:31","1","kenapa ya tiap mau buka sociolla selalu keluar sendiri?","4"
"2020-01-15 18:21:54","0","Tiap mau add to bag langsung terhenti, order udah coba dua kali tapi gak keluar kode pembayarannya bingung mau bayarnya gimana","3"
"2020-01-14 22:17:09","0","Sudah bagus aplikasinya, cuma kenapa akhir-akhir aplikasinya ga bisa di buka. Bisanya di buka di buka di chrome. Tolong di perbaiki yaaaa","3"
"2020-01-11 23:15:21","1","Suka bat dah. Cuman sayang ada beberapa barang yg cuman ada riview tapi ga bisa di add ke bag","5"
"2020-01-10 18:41:59","-1","Lola banget jika untuk ngisi data, uninstall aja dah gak guna","1"
"2020-01-09 19:59:25","-1","jelek bngt lemot","2"
"2020-01-04 23:16:35","1","Saya ga bisa login dari minggu lalu sampai ganti password 2 kali tp tetap gabisa masuk dari web maupun app nya. tolong ya","4"
"2020-01-04 18:41:37","-1","Udah kesekian kalinya ga bisa chekout. Wkwkekwk","1"
"2020-01-03 22:40:53","-1","Lemot banget trus juga ada beberapa brand yang ga keluar harganya padahal app nya bagus cuman sistemnya jelek tolong diperbaiki lagi deh","2"
"2020-01-01 11:18:17","-1","Seriuss.. ini g bs dipake. Buat buka yg lain lancar jaya. Buka ini aja mau checkout barang 1 jam masih muter.","1"
"2020-01-01 10:06:58","0","Halloo apps ini bagus jujur Cmn waktu aku mau review salah 1 produk buffering muluk sampe udh aku coba 5 kali ttp ga ke post padahal yang lain lancar"" ajaa Tolong ya diperbaiki Makasih","3"
"2019-12-31 04:26:29","-1","ngisi tanggal lahir aja ribet 🥴 bye","1"
"2019-12-30 19:35:08","1","Bagus cuma lemot","4"
"2019-12-29 08:04:00","-1","Beli barang di sociolla tapi pas review gak dapet poin, udah di email tapi hanya dibls 1 x dan tidak ada respon lagi. Makin kesink makin jelek respon sociolla, padahal dulu2 langsung tanggap.","2"
"2019-12-28 18:08:52","1","aku sebel, misalnya ngeklik product A karena mau ngasih review, eh yang muncul malah jadi product lain, kenapa ya? tolong diperbaiki","4"
"2019-12-26 21:49:52","0","Kenapa si sociolla lama bgt loading nya. Wifi ga bermasalah buka aplikasi yg lain juga ga bermasalah. Tolong diperbaiki lagi app nya","3"
"2019-12-26 11:04:07","0","Tolong diperbaiki... Saat ada promo.. lemottt bgt, jd ga kebagian.... Tolong di baca komen saya ini","3"
"2019-12-26 01:18:22","-1","Gatau knp sy ngrsa dri app dan webnya tuh berat bgt. Pdhl sy pkai 3 aplikasi belanja online lainnya gak seberat ini. Smpai mau bayar belanjaan aja jdi gagal pdhl awalnya brhasil, tolong prbaiki lg dong 😔","2"
"2019-12-25 17:59:04","0","udh byr pas mau kirim bukti tfnya malah gbisa dibuka2 gmn nih duit eug?","3"
"2019-12-24 22:59:42","0","Aplikasi yg sangat berguna buat aku utk beli2 skincare, sayang aplikasi nya sering error, penjelasan produk nya kadang gak ada,sering log out sendiri,dll. Kek nya aplikasi harus di perbaiki lg biar konsumen jd lebih nyaman.","3"
"2019-12-24 17:19:54","-1","Aplilasi ter LELET. sipuat aje kalah leletnya :((((","1"
"2019-12-23 20:09:35","-1","aplikasi gaje, loading teros sampe mamposs pdhl sinyal fine"" aja","1"
"2019-12-23 12:14:22","1","Bagusss sih .. Tpi sering error","5"
"2019-12-22 23:18:56","-1","Masa iyaa baru daftar suruh isi tgl lahir setelah dibuka eh kalender Des 2019. Padahal lahir aku agst 1990 Klik mundur 29th donk.. males bgt.. langsung hapuss.. maapkan males rempong🙏","1"
"2019-12-22 14:25:20","-1","Lalod bangett, kadang error","2"
"2019-12-21 23:02:46","-1","berapa kali mencoba register,selalu gagal!","1"
"2019-12-21 10:26:31","0","Barangnya in syaa Allah ori ya, tapi yg disayangin sinyal saya suka ilang²an pas mau login akun. Padahal kalo cuma ngescroll biasa, sinyal ga kenapa², trus tiba² suka gaada sinyal padahal kalo buka apk yg lain apalagi ""yt"" lancar² aja, kalo sinyal udah error pasti akun langsung keluar otomatis. TOLONG DIPERBAIKI","3"
"2019-12-21 08:55:58","-1","Membosankan masa ke logout sendiri trusss","1"
"2019-12-20 22:29:46","-1","Udah login trus loading slesai, abis itu login lagi, gitu terus, udah di refresh di apus gitu aja terus","1"
"2019-12-20 13:22:30","-1","Mau checkout, tapi setiap isi alamat ,setelah laoding alamat tidak tersimpan, tanda baca sdh di koreksi, alamat sdh bner.. semua sudah diisu..semua sudah di koreksi. Tapi tetap gabisa.. mending belanja di marketplace sebelah aja.. gak ribet kayak soco 👎 nyimpen alamat aja susah bener..","1"
"2019-12-18 10:59:54","-1","saya kan mau liat review brush eh malah ke dd cream maksudya apa?","1"
"2019-12-15 15:07:47","0","Kenapa setiap produknya diklik buat liat deskripsinya, yg keluar malah deskripsi produk yg berbeda ya? Error gitu. Terus apknya seberat itu kah? Lemot, sering gak loading, padahal saya buka aplikasi belanja lain fine2 aja, berarti yg bermasalah apknya kan, bukan jaringan internet saya","3"
"2019-12-15 12:58:41","1","Hi sociolla, saya sangat suka dengan sociolla. Saya berharap sociolla dapat menambahkan menu edit profil spt = mengganti username, mengganti email, dan menghapus user. Semoga saran ini bisa meningkatkan sociolla kedepannya.","5"
"2019-12-14 11:58:38","-1","Maaf sekali saya uninstall, karena setiap mau login selalu salah username/email/password padahal sudah direset ulang tapi tetap tidak bisa masuk.","1"
"2019-12-13 21:37:41","-1","Masa mau login aja lamanya minta ampun. Plis lah ini aplikasi diperbaikin. Ga di web ga di app sama aja leletnya","1"
"2019-12-13 18:59:07","-1","SUSAH BANGET LOGIN DOANG. GA BERGUNA INI APLIKASI","1"
"2019-12-13 15:26:40","1","Kok appsnya selalu eror tiap saya mau checkout belanjaan","4"
"2019-12-13 08:31:35","-1","Registrasi gabisa dan super lemot. Begitu bisa gabisa login alasan password salah. Pas mau recovery link nya zonk. Padahal koneksi internet lancar jaya. Coba di beda device pun sama aja. Cuma dikencengin promo doang","1"
"2019-12-13 00:34:41","-1","ASLI JELEK BANGET, SERIUS! DARI MALEM SAMPAI MALEMNYA LAGI NI APLIKASI DOWN MULU. UNTUK STORE SEBESAR INI TAPI GAPUNYA TIM IT YANG MUMPUNI BUAT MEMPERBAIKI UNDER MAINTENANCE NYA. GEDEG BANGET! KALO GABISA MENGHADAPI LONJAKAN PEMBELI, TUTUP AJA TUH STORE!!","1"
"2019-12-12 21:25:20","-1","Down terus deh gilak, sebel aku, kalo flash sale tiba2 loading ga jelas , eror2 padhal dah pake sinyal wifi, kecewa banget pkoknya !!! Kapok!","1"
"2019-12-12 20:44:46","-1","Aplikasi paling lemot yg pernah saya download:) , padahal mau belanja tapi ga bisa di check out","1"
"2019-12-12 20:37:22","-1","Saat 12.12 aplikasi tidak bisa berjalan .. berat banget buat nge load, semoga di tingkatkan kembali di 1.1","2"
"2019-12-12 19:27:59","0","Mau log in aja rasanya susah bgt,tolong ditingkatkan lagi","3"
"2019-12-12 18:53:48","-1","Bintang dua dulu. Aku susah bgt mau loginnya padahal koneksi internet aku udah bagus malah. Tolong perbaikannya.","2"
"2019-12-12 18:47:49","-1","Susah log in. Sekali mau check out susah","2"
"2019-12-12 17:13:39","-1","Daftar nya aja susah .. :(","2"
"2019-12-12 17:11:11","-1","Website sm aplikasinya sama"" lemot. kecewa parah","1"
"2019-12-12 16:48:40","-1","Sangat buruk, leg, lelet, tolong diperbaiki lagi","1"
"2019-12-12 16:11:08","0","Sociolla ini bagus cuma plis apk nya baikin lagi, masih suka error apalagi kalo ada event huhu","3"
"2019-12-12 14:56:06","-1","Aplikasi apaan ini mau login aja susah, muter2 terus ... Padahal WiFi Indihome baik2 aja... Jadi takut mau belanja.. takut error pembayaran nya dan tersedot.. !!!!","1"
"2019-12-12 14:31:27","-1","Login nya susah banget. Sinyal smua ok. Coba ditempat lain pun sama aja. Ga bisa login.","1"
"2019-12-12 14:11:19","-1","Loading terus padahal saya pake wifi","1"
"2019-12-12 14:08:08","-1","Apaansih iniiii eror mulu gak bisa digunain, udah pake wifi pula 😪","1"
"2019-12-12 12:24:01","-1","Aplikasinya lambat sekali, mau cek produk saja lama sekali, berulang kali coba order sangat sulit, setelah akhir nya bisa tapi mau corfirm payment gagal terus :(","2"
"2019-12-12 11:44:46","-1","Sangat parah!!!!!!!!!!!! Saya tinggal checkout produk yg sdh lama sy incer apalagi sdg promo terus tb2 terlogut sendiri, terus saya cb login lagi sampe 2 jam ga bisa2 dan skrg mlah muncul dibilang salah masukan pass, pdhal akun saya tautkan sy save spya ketika sy masukan email passnya lgsg otamatis terhubung. Buruk sekali sistemnya!!!!","1"
"2019-12-12 09:47:24","0","Sumpah ya loading terus ga kebuka buka. Pas buka shopbag juga loading terus. Padahal jaringan nya bagus,buka ig bisa,buka youtube bisa,sociolla doang gabisa.tolong dibenerin aplikasinya ya,kan orang mau belanja malah susah","3"
"2019-12-12 09:21:59","-1","Baru mau belanja online hari ini, hanya saja server nya mungkin overload karena banyak yg login mungkin ya? jadi aku gabisa belanja deh😫😫😫 mungkin jebol karena 1212 kali yaa??","1"
"2019-12-12 08:48:33","-1","kenapa gabisa masuk padahal email sama passwordnya sudah benar,gembel banget si","1"
"2019-12-12 07:11:05","-1","Kenapa masih gak bisa login ya, di website gak bisa di apps juga gak bisa","1"
"2019-12-11 22:58:25","-1","Saya kasih bintang satu karna saat Saya mau beli barang loadingnya lama banget padahal internet lancar mohon segera di perbaiki,terima kasih","1"
"2019-12-11 19:37:13","-1","Server down g bisa cek out sama sekali","1"
"2019-12-11 18:44:20","0","loading terus, lebih cepet di web daripada app","3"
"2019-12-11 11:15:54","-1","Aku kasih bintang satu, karna selalu mengecewakan... Flash sale yg tersedia itu aku gk ngerti beneran atau gk Tp tiap mau beli flash sale selalu eror app nya Padahal tuh flash sale udah aq pantengin 1 jam sebelumnya App eror mulu Ngecewain banget","1"
"2019-12-11 10:52:34","-1","Setiap malem gabisa di buka kesel bgt padahal wifi lancar pol. Terus sering lola dan gabisa masukin brang ke keranjang 🤦🏻","2"
"2019-12-10 21:57:22","-1","Maaf bintang satu. Saya masuk ke aplikasi eror mlu . Tolong perbaiki","1"
"2019-12-10 20:26:13","-1","Udah pake app ini lbh dr2 bulam awalnya bagus trs skrng mo checkout gk bisa gw uninstall trs instal kagi malah gk bisa login -_- Tolong dong bikin app yg bnr","1"
"2019-12-10 19:39:01","-1","proses daftar susah, pas login juga susah sekali . padahal koneksi internet lancar :(","1"
"2019-12-10 17:54:52","0","MAU TF TAPI LUPA HARUS TF KE NO REK MANA, ALHASIL DI CANCEL GAK BISA PESEN LAGI ERROR HUH","3"
"2019-12-10 16:06:21","1","Bagus banget aplikasinya kita jadi bisa melihat review barang yang mau kita beli banyak lagi diskonnya, tapi merek nya kurang lengkap tolong dong dilengkapin lagi","4"
"2019-12-10 15:30:46","-1","Susah banget input alamat. Eror terus","1"
"2019-12-10 14:59:18","-1","Tolong nih gimana aku kapan hari beli barang di sociolla bisa tapi saat aku mau beli barang lagi gak bisa trus alamat rmhku sudah aku daftarkan tiba"" hilang dan saat mau daftar gak loading sama sekali. Kzl-_-","2"
"2019-12-10 11:07:13","0","Loading nya lama bgt, apa"" hrs nunggu lama. Lama"" gausah belanja aja di sini","3"
"2019-12-09 18:23:48","-1","Jadi gabisa login setelah di perbaharui, bikin baru juga gabisa","1"
"2019-12-09 18:09:13","-1","Apaan gk bisa buat log in. 👎","1"
"2019-12-07 21:07:35","-1","Saya bintang satu, karna mau login aja susahnya minta ampun sampai sekrang pun ngga bisa-bisa masuk padahal wifi lancar.. tolong di perbaiki, dulu kalau belanja di sociolla ngga pernah begini padahal paling suka dari dulu belnja di sini","1"
"2019-12-04 09:32:09","-1","Sebel, lemot banget muter2 udah chek out mau bayar pake ovo. Panik dong waktu cuma 30 detik tapi muter2 terus. Tadinya mau reload, mungkin sinyal jelek apa gimana. Eh jadi ke cancel gitu aja. Mau re order vouchernya angus dong. Mau chat live bingung dimana. Ahh kecewa aku kecewAaa","2"
"2019-12-03 08:47:30","-1","Ini kenapa saya kok gak bisa masuk ya? Padahal udah pake WiFi tapi loadingnya muter aja gak masuk"", hmm tolong dong diperbaiki","1"
"2019-12-01 15:44:55","0","SERING UPGRADE MULU! SEKALI UDH DI UPGRADE MALAH TIBATIBA KELUAR SENDIRI.","3"
"2019-11-30 01:59:33","-1","Aplikasi nya sering error, pas saya liat sebuah produk skin care nya sedang diskon 50% ketika saya klik buy now pun ttp diskon 50% akan tetapi ketika ingin checkout seketika diskon nya berubah jadi 40%... Tolong ya di perbaiki lgi aplikasi nya mengecewakan","1"
"2019-11-25 12:27:24","0","Kenapa ga bisa log in? 😢","3"
"2019-11-24 01:59:29","1","Apliksinya sudah bagus namun perlu ada tambahan menurut saya untuk bagian review produk. Bagan description saya harap dicantumkan tentang ingredient tiap produk agar tidak perlu cek ke browser lain. Sehingga bisa tetap fokus membuka aplikasi. Terimakasih","5"
"2019-11-20 18:50:56","-1","Gabisa ngelacak pesanan kita dmna, trus email atau kontak yg bisa di call jga ga ada..jdi kita gatau perkembangan barang yg kita beli udh gmna kbarnya..plisss diperbaiki biar org ga kapok blanja dsini..","2"
"2019-11-13 22:17:38","0","update mulu","3"
"2019-11-13 09:53:55","-1","Aplikasi cacat, ga bisa login terus padahal udah bikin akun dari kapan tau dan udah sering order. Barusan mau upload bukti pembayaran tapi ga bisa, terus ga bisa login lagi, gatau deh gimana status pembayarannya. Sampah banget.","1"
"2019-11-11 01:21:00","-1","Tiba tiba akun gabisa di aksez Payah","2"
"2019-11-09 07:33:47","0","Kenapa kalo mau bayar pake ovo selalu gagal ,,? Udah coba 5x tetep gagal mulu tolong perbaiki 😁🙏🏻","3"
"2019-11-06 20:20:56","-1","Capek update mulu","1"
"2019-11-06 12:37:08","-1","Kenapa ga bisa login terus? Padahal udh daftar, tapi katanya username/pasword salah, pas penget reset pasword tp link buat reset ga masuk ke email. Akhirnya daftar ulang pakai email beda, tp ttp kaya gitu lagi. Padahal email udah bener.","1"
"2019-11-06 10:30:01","0","Kok buka apl lelet bgt ya padahal sinyal oke bgt","3"
"2019-11-04 21:15:14","0","jujur baru bgt download app ini dan tergiur sekali krn tiap hr ada flash sale yg bkin laperr😂tp kesel bgt tiap buka aplikasi selalu lemooot bgt, udah scroll jauh2 dan pilih ini itu tb2 hank dan ketutup sendiri😑","3"
"2019-11-04 20:04:02","1","Sangat membantu saat membeli skincare atau makeup tapi harus update terus jadi ribet kalau buka","4"
"2019-11-03 19:12:53","0","Aplikasinya error atau karena sinyalnya kurang bagus ya? Setelah klik proceed to payment malah ngeblank putih. Ada sarankah? Trims","3"
"2019-11-02 14:07:13","1","selalu keluar sendiri aplikasinya. kzl","4"
"2019-11-01 21:45:57","0","Dikit dikit harus update","3"
"2019-10-31 14:33:50","-1","Selalu error. Sudah pesan tp emailx gak masuk, udh masukin belanjaan k keranjang malah kehapus sndri, voucher baru tidak bisa digunakan dan banyak hal lg","1"
"2019-10-29 18:09:44","1","Seneng sih belanja si sociolla. Tapi kenapa minta update terus sih. Padahal baru aja beberapa hari yg lalu update","4"
"2019-10-29 06:00:14","1","Kenapa yaa ga bisa sign up, udah ngisi semua tp begitu di sign ga respon sama sekali huhu","5"
"2019-10-28 10:28:31","-1","Minta di upgrade mulu 👎🏻","1"
"2019-10-27 14:48:06","1","Update terus","5"
"2019-10-27 13:02:40","1","Servernya agak lama yah, loading mulu mau transaksi lama bgt,","4"
"2019-10-26 20:42:01","-1","Karena masih beta jadi sudah utk melihat history pemesanan. Susah banget malah mesti di reload mulu","2"
"2019-10-26 14:38:01","1","apakah sociolla menulis seluruh kecamatan di Indonesia? saya mencari kecamatan sangat amat susah banyak sekali","4"
"2019-10-26 08:24:33","-1","Sebulan update beraa kali sih , tiap buka soco suruh update melulu -_________-","2"
"2019-10-25 11:02:29","0","Hampir tiap seminggu sekali minta update. Meremehkan kuota smartfren atta halilintar","3"
"2019-10-25 06:36:15","-1","Suka error , mohon diperbaiki lagi sistem nya","2"
"2019-10-24 21:52:23","1","Ka saya kan misal nya order di sociolla trus konpirmasi pembayaran itu kalo mau uplod bukti transper gimana ia","4"
"2019-10-24 20:17:51","0","Baiknya jangan terlalu sering update juga, krn kurang nyaman rasanya","3"
"2019-10-24 18:47:49","-1","Jangan suka update² dongg tolong ini mah klo gk di update gk bisa buka appny gw mo bayar transaksi bentar lagi 24jam!!","2"
"2019-10-24 18:35:08","-1","Too much update","2"
"2019-10-24 10:19:15","-1","Aplikasi nya lemot banget . Susah buat belanja lewat aplikasi nya Kalau mau belanja harus lewat pc dl baru bisa :(","1"
"2019-10-21 15:19:39","-1","makasih banget ya, auto uninstall sociolla Masa gak bisa ganti alamat kirim, padahal barang jg belom dikirim?? ribet banget, app lain juga bisa tuh kalo barang nya dikirim deket juga gapapa, ini beda pulau","1"
"2019-10-19 21:47:18","-1","Setiap edit profile error connection","1"
"2019-10-19 07:43:18","-1","Sumpah kesel, aku lupa password, reset password udah 1 minggu, tiap buka link yg dikirim ke email gak bisa loading, udah pakai 4G juga. Aku mau belanja dan cek ini itu jadi gak bisa","2"
"2019-10-18 21:49:41","-1","Tiba2 keluar sendiri pdahal gak ada d log out. Mau reset password mlah situsnya gak bsa. Jelek bgt","1"
"2019-10-13 23:45:13","-1","Aplikasinya selalu minta update, setelah update order history hilang , wadaw eror mulu. Udah order dari tgl 27 September belum nyampe jugaa 😏 gimana sih ?? Gak banget deh","1"
"2019-10-13 22:35:56","-1","Sorry, kebanyakan update. overall yg lain bagus.","1"
"2019-10-13 00:03:48","-1","Gimana ya, masi banyak sekali erornya. Yg pertama.. D depan tulisan misal harga 60k (bundle 2item), setelah di checkout jd otomatis 120k -_- Yg kedua.. Udh tfr, udh dpt email jg ttg konfirmasi pembayaran.. Tapi pas mau cek history orderannya sm skali ngga ada, historynya kosong dongg😣 bikin panik.. tulisannya eror terus gt.. Heran, gmn caranya aku bs tau orderanku dh d kirim atau belum? Kalopun sudah, dh sampe mana.. Gmn caranya bisa mantau cb kl kyk gini? 😩 tlg perbaiki sistemnya plis 😢😢","2"
